img_name,actor_name_Golem,actor_name_Satyr,actor_type_type1,actor_type_type2,actor_type_type3,actor_action_Attacking,actor_action_Taunt,actor_action_Walking,reactor_name_Golem,reactor_name_Satyr,reactor_type_type1,reactor_type_type2,reactor_type_type3,reactor_action_Attacking,reactor_action_Dying,reactor_action_Hurt,reactor_action_Idle
combination29_noise1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0
combination29_noise2,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0
combination29_noise3,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0
combination29_noise4,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0
combination29_noise5,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0
combination29_noise6,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0
combination30_original,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1
combination30_horizontal,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1
combination30_rotation1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1
combination30_rotation2,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1
combination30_rotation3,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1
combination30_noise1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1
combination30_noise2,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1
combination30_noise3,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1
combination30_noise4,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1
combination30_noise5,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1
combination30_noise6,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1
combination31_original,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0
combination31_horizontal,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0
combination31_rotation1,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0
combination31_rotation2,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0
combination31_rotation3,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0
combination31_noise1,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0
combination31_noise2,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0
combination31_noise3,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0
combination31_noise4,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0
combination31_noise5,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0
combination31_noise6,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0
combination32_original,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0
combination32_horizontal,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0
combination32_rotation1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0
combination32_rotation2,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0
combination32_rotation3,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0
combination32_noise1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0
combination32_noise2,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0
combination32_noise3,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0
combination32_noise4,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0
combination32_noise5,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0
combination32_noise6,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0
combination33_original,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0
combination33_horizontal,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0
combination33_rotation1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0
combination33_rotation2,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0
combination33_rotation3,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0
combination33_noise1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0
combination33_noise2,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0
combination33_noise3,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0
combination33_noise4,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0
combination33_noise5,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0
combination33_noise6,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0
combination34_original,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1
combination34_horizontal,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1
combination34_rotation1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1
combination34_rotation2,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1
combination34_rotation3,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1
combination34_noise1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1
combination34_noise2,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1
combination34_noise3,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1
combination34_noise4,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1
combination34_noise5,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1
combination34_noise6,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1
combination35_original,0,1,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0
combination35_horizontal,0,1,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0
combination35_rotation1,0,1,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0
combination35_rotation2,0,1,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0
combination35_rotation3,0,1,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0
combination35_noise1,0,1,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0
combination35_noise2,0,1,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0
combination35_noise3,0,1,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0
combination35_noise4,0,1,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0
combination35_noise5,0,1,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0
combination35_noise6,0,1,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0
combination36_original,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0
combination36_horizontal,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0
combination36_rotation1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0
combination36_rotation2,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0
combination36_rotation3,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0
combination36_noise1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0
combination36_noise2,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0
combination36_noise3,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0
combination36_noise4,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0
combination36_noise5,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0
combination36_noise6,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0
combination37_original,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0
combination37_horizontal,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0
combination37_rotation1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0
combination37_rotation2,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0
combination37_rotation3,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0
combination37_noise1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0
combination37_noise2,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0
combination37_noise3,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0
combination37_noise4,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0
combination37_noise5,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0
combination37_noise6,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0
combination38_original,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1
combination38_horizontal,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1
combination38_rotation1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1
combination38_rotation2,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1
combination38_rotation3,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1
combination38_noise1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1
combination38_noise2,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1
combination38_noise3,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1
combination38_noise4,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1
combination38_noise5,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1
combination38_noise6,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1
combination39_original,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0
combination39_horizontal,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0
combination39_rotation1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0
combination39_rotation2,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0
combination39_rotation3,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0
combination39_noise1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0
combination39_noise2,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0
combination39_noise3,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0
combination39_noise4,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0
combination39_noise5,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0
combination39_noise6,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0
combination40_original,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0
combination40_horizontal,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0
combination40_rotation1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0
combination40_rotation2,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0
combination40_rotation3,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0
combination40_noise1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0
combination40_noise2,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0
combination40_noise3,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0
combination40_noise4,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0
combination40_noise5,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0
combination40_noise6,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0
combination41_original,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0
combination41_horizontal,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0
combination41_rotation1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0
combination41_rotation2,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0
combination41_rotation3,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0
combination41_noise1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0
combination41_noise2,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0
combination41_noise3,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0
combination41_noise4,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0
combination41_noise5,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0
combination41_noise6,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0
combination42_original,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1
combination42_horizontal,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1
combination42_rotation1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1
combination42_rotation2,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1
combination42_rotation3,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1
combination42_noise1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1
combination42_noise2,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1
combination42_noise3,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1
combination42_noise4,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1
combination42_noise5,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1
combination42_noise6,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1
combination43_original,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0
combination43_horizontal,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0
combination43_rotation1,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0
combination43_rotation2,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0
combination43_rotation3,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0
combination43_noise1,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0
combination43_noise2,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0
combination43_noise3,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0
combination43_noise4,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0
combination43_noise5,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0
combination43_noise6,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0
combination44_original,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0
combination44_horizontal,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0
combination44_rotation1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0
combination44_rotation2,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0
combination44_rotation3,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0
combination44_noise1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0
combination44_noise2,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0
combination44_noise3,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0
combination44_noise4,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0
combination44_noise5,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0
combination44_noise6,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0
combination45_original,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0
combination45_horizontal,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0
combination45_rotation1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0
combination45_rotation2,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0
combination45_rotation3,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0
combination45_noise1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0
combination45_noise2,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0
combination45_noise3,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0
combination45_noise4,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0
combination45_noise5,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0
combination45_noise6,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0
combination46_original,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1
combination46_horizontal,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1
combination46_rotation1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1
combination46_rotation2,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1
combination46_rotation3,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1
combination46_noise1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1
combination46_noise2,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1
combination46_noise3,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1
combination46_noise4,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1
combination46_noise5,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1
combination46_noise6,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1
combination47_original,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0
combination47_horizontal,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0
combination47_rotation1,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0
combination47_rotation2,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0
combination47_rotation3,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0
combination47_noise1,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0
combination47_noise2,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0
combination47_noise3,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0
combination47_noise4,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0
combination47_noise5,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0
combination47_noise6,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0
combination48_original,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0
combination48_horizontal,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0
combination48_rotation1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0
combination48_rotation2,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0
combination48_rotation3,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0
combination48_noise1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0
combination48_noise2,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0
combination48_noise3,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0
combination48_noise4,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0
combination48_noise5,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0
combination48_noise6,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0
combination49_original,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
combination49_horizontal,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
combination49_rotation1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
combination49_rotation2,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
combination49_rotation3,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
combination49_noise1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
combination49_noise2,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
combination49_noise3,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
combination49_noise4,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
combination49_noise5,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
combination49_noise6,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
combination50_original,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1
combination50_horizontal,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1
combination50_rotation1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1
combination50_rotation2,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1
combination50_rotation3,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1
combination50_noise1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1
combination50_noise2,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1
combination50_noise3,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1
combination50_noise4,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1
combination50_noise5,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1
combination50_noise6,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1
combination51_original,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0
combination51_horizontal,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0
combination51_rotation1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0
combination51_rotation2,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0
combination51_rotation3,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0
combination51_noise1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0
combination51_noise2,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0
combination51_noise3,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0
combination51_noise4,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0
combination51_noise5,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0
combination51_noise6,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0
combination52_original,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0
combination52_horizontal,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0
combination52_rotation1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0
combination52_rotation2,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0
combination52_rotation3,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0
combination52_noise1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0
combination52_noise2,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0
combination52_noise3,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0
combination52_noise4,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0
combination52_noise5,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0
combination52_noise6,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0
combination53_original,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
combination53_horizontal,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
combination53_rotation1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
combination53_rotation2,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
combination53_rotation3,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
combination53_noise1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
combination53_noise2,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
combination53_noise3,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
combination53_noise4,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
combination53_noise5,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
combination53_noise6,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
combination54_original,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1
combination54_horizontal,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1
combination54_rotation1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1
combination54_rotation2,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1
combination54_rotation3,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1
combination54_noise1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1
combination54_noise2,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1
combination54_noise3,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1
combination54_noise4,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1
combination54_noise5,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1
combination54_noise6,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1
combination55_original,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0
combination55_horizontal,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0
combination55_rotation1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0
combination55_rotation2,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0
combination55_rotation3,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0
combination55_noise1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0
combination55_noise2,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0
combination55_noise3,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0
combination55_noise4,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0
combination55_noise5,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0
combination55_noise6,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0
combination56_original,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0
combination56_horizontal,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0
combination56_rotation1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0
combination56_rotation2,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0
combination56_rotation3,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0
combination56_noise1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0
combination56_noise2,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0
combination56_noise3,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0
combination56_noise4,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0
combination56_noise5,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0
combination56_noise6,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0
combination57_original,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0
combination57_horizontal,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0
combination57_rotation1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0
combination57_rotation2,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0
combination57_rotation3,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0
combination57_noise1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0
combination57_noise2,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0
combination57_noise3,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0
combination57_noise4,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0
combination57_noise5,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0
combination57_noise6,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0
combination58_original,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1
combination58_horizontal,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1
combination58_rotation1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1
combination58_rotation2,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1
combination58_rotation3,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1
combination58_noise1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1
combination58_noise2,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1
combination58_noise3,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1
combination58_noise4,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1
combination58_noise5,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1
combination58_noise6,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1
combination59_original,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0
combination59_horizontal,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0
combination59_rotation1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0
